candidate_id	checker	line	column	matcher	operator	numeric_literals	expression	source_fingerprint	source_text
numeric-150b66fefdd2678f82a9dc34c77f8dc51c76c78ba0369a88092402a036b4875e	evaluation/standards-effectiveness/verify-milestone-7-row-23-decomposition.sh	6	58	shell-numeric	-eq	0	""")"" -eq 0"	52b78d5821ea978e892f44cbaf5c3ea396d9a98383eadd79cf0d572524671270	"[[ ""$(awk -F '\t' '$1==23&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-3ac6b1d2f57f0dcc2a59656669d9d873a2bba095dce64d260b99f27080c75831	evaluation/standards-effectiveness/verify-milestone-7-row-23-decomposition.sh	7	39	symbolic-numeric	>	1	NR>1	8811c3c7280002c260ec2e402216031ebd10d2c029c33cebec1de94aa65c80a2	"mapfile -t validated < <(awk -F '\t' 'NR>1{print $1}' ""$V"");[[ ""${validated[*]}"" == ""${expected[*]}"" ]]"
numeric-96076481dc2ee576e72468d7a95d8a1f2d008adce1e5e5d7dea1cce30babdd80	evaluation/standards-effectiveness/verify-milestone-7-row-23-decomposition.sh	8	20	symbolic-numeric	>	1	NR>1	513b271a6ef906cfa39f662d41523ce3676f3d31b250fc45918d63a4273536dc	"[[ ""$(awk -F '\t' 'NR>1&&NF!=4{n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-615312d921c3d596d6517445dc069a4b962f3e8303ba37c530170dbeaadb6668	evaluation/standards-effectiveness/verify-milestone-7-row-23-decomposition.sh	8	26	symbolic-numeric	!=	4	NF!=4	513b271a6ef906cfa39f662d41523ce3676f3d31b250fc45918d63a4273536dc	"[[ ""$(awk -F '\t' 'NR>1&&NF!=4{n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-af1e0ea42cfe2fd1f2bffd3d6fa6832a3b2ff5ae5e3c60887dec183bb324a6fa	evaluation/standards-effectiveness/verify-milestone-7-row-23-decomposition.sh	8	55	shell-numeric	-eq	0	""")"" -eq 0"	513b271a6ef906cfa39f662d41523ce3676f3d31b250fc45918d63a4273536dc	"[[ ""$(awk -F '\t' 'NR>1&&NF!=4{n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-337d4cace2b156d20b7afd05a46f58f7c90bc7adb1e081d3d906b893be7aed0a	evaluation/standards-effectiveness/verify-milestone-7-row-23-decomposition.sh	9	55	shell-numeric	-eq	1	""")"" -eq 1"	e9cd33254fe4295c16a35f004d17b33bf918ae96141327bb06c1df91295bbd65	"[[ ""$(awk -F '\t' '$3==""index""{n++}END{print n+0}' ""$V"")"" -eq 1 ]];[[ ""$(awk -F '\t' '$3==""split""{n++}END{print n+0}' ""$V"")"" -eq 10 ]];[[ ""$(awk -F '\t' '$3==""refine""{n++}END{print n+0}' ""$V"")"" -eq 1 ]]"
numeric-befcc572096d5adf7b5d5f42ea2c86a1cf80afe533850b527f3ec680082cb7fc	evaluation/standards-effectiveness/verify-milestone-7-row-23-decomposition.sh	9	122	shell-numeric	-eq	10	""")"" -eq 10"	e9cd33254fe4295c16a35f004d17b33bf918ae96141327bb06c1df91295bbd65	"[[ ""$(awk -F '\t' '$3==""index""{n++}END{print n+0}' ""$V"")"" -eq 1 ]];[[ ""$(awk -F '\t' '$3==""split""{n++}END{print n+0}' ""$V"")"" -eq 10 ]];[[ ""$(awk -F '\t' '$3==""refine""{n++}END{print n+0}' ""$V"")"" -eq 1 ]]"
numeric-ac55052b38a333cb04555ed8c867cd1628966f70f2c4908a9da25647850f85ac	evaluation/standards-effectiveness/verify-milestone-7-row-23-decomposition.sh	9	191	shell-numeric	-eq	1	""")"" -eq 1"	e9cd33254fe4295c16a35f004d17b33bf918ae96141327bb06c1df91295bbd65	"[[ ""$(awk -F '\t' '$3==""index""{n++}END{print n+0}' ""$V"")"" -eq 1 ]];[[ ""$(awk -F '\t' '$3==""split""{n++}END{print n+0}' ""$V"")"" -eq 10 ]];[[ ""$(awk -F '\t' '$3==""refine""{n++}END{print n+0}' ""$V"")"" -eq 1 ]]"
numeric-bd45121ce8bddea5e5d1d2a8c68b8576e4647e11cbe2658883910b6d8618a1aa	evaluation/standards-effectiveness/verify-milestone-7-row-24-decomposition.sh	4	33	symbolic-numeric	==	24	$1==24	6cc399f6fb60b5273b0cde6b7401766d47d7cdf7bdc0dc566f36991e5070cb40	"mapfile -t ids < <(awk -F '\t' '$1==24{n=split($3,a,"","");for(i=1;i<=n;i++)print a[i]}' ""$O""|sort);expected=(STD-{0849..0851});[[ ""${ids[*]}"" == ""${expected[*]}"" ]]"
numeric-9ce846a60c596e8cd9d14110b0909ed0dff0e979b029ea4e389616f594b318f8	evaluation/standards-effectiveness/verify-milestone-7-row-24-decomposition.sh	5	20	symbolic-numeric	==	24	$1==24	26c7d432e676751512c5b444bfc6df1e849ab0a1537dbdd995c1fd4c1ff117d3	"[[ ""$(awk -F '\t' '$1==24{print $2}' ""$O""|paste -sd ' ' -)"" == '1' ]]"
numeric-5060e8e55e7e569012f3a2f09e72946f6b39d280caf2dcf657b5fc4ffa8a0011	evaluation/standards-effectiveness/verify-milestone-7-row-24-decomposition.sh	5	41	symbolic-numeric	==	1	"""|paste -sd ' ' -)"" == '1'"	26c7d432e676751512c5b444bfc6df1e849ab0a1537dbdd995c1fd4c1ff117d3	"[[ ""$(awk -F '\t' '$1==24{print $2}' ""$O""|paste -sd ' ' -)"" == '1' ]]"
numeric-8ae827684f8d3c271bb8068d7b81a7712a0b96273b7cd17eac273eefe753bd6a	evaluation/standards-effectiveness/verify-milestone-7-row-24-decomposition.sh	6	20	symbolic-numeric	==	24	$1==24	252e31df4c25ff7dbb8c0852a4e058d2db52cf39ae5240507b50af521569d869	"[[ ""$(awk -F '\t' '$1==24&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-11be0b483c8bba02291a8ea5ca74b3c0cab6e0e6d7cb50a557bdcbfa93d291bf	evaluation/standards-effectiveness/verify-milestone-7-row-24-decomposition.sh	6	28	symbolic-numeric	!=	10	NF!=10	252e31df4c25ff7dbb8c0852a4e058d2db52cf39ae5240507b50af521569d869	"[[ ""$(awk -F '\t' '$1==24&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-663f5dfa04ba62b2934442aa2e852a50bc70e2882557af9c6c3c95622275e009	evaluation/standards-effectiveness/verify-milestone-7-row-24-decomposition.sh	6	58	shell-numeric	-eq	0	""")"" -eq 0"	252e31df4c25ff7dbb8c0852a4e058d2db52cf39ae5240507b50af521569d869	"[[ ""$(awk -F '\t' '$1==24&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-a9684b6822a8581cdc0f0600397256efd6757006b356018c72066a87554e05ea	evaluation/standards-effectiveness/verify-milestone-7-row-24-decomposition.sh	7	39	symbolic-numeric	>	1	NR>1	8811c3c7280002c260ec2e402216031ebd10d2c029c33cebec1de94aa65c80a2	"mapfile -t validated < <(awk -F '\t' 'NR>1{print $1}' ""$V"");[[ ""${validated[*]}"" == ""${expected[*]}"" ]]"
numeric-d16d6a2eeb39ba9460cdee42ec2c8f1dfb3318c0ed0302a589b66bfe67047aa0	evaluation/standards-effectiveness/verify-milestone-7-row-24-decomposition.sh	8	20	symbolic-numeric	>	1	NR>1	4fd5f9f3ea9714ce1cfbaaf325cc430c3c0dcd6f235811b6192e01cee6cf5f0e	"[[ ""$(awk -F '\t' 'NR>1&&($2!=""workflows/planning.md""||$3!=""index""||NF!=4){n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-8aa4235cb782df4f0c216eed3cc239b538499571d21f4301f8fbf47e8ec2220f	evaluation/standards-effectiveness/verify-milestone-7-row-24-decomposition.sh	8	69	symbolic-numeric	!=	4	NF!=4	4fd5f9f3ea9714ce1cfbaaf325cc430c3c0dcd6f235811b6192e01cee6cf5f0e	"[[ ""$(awk -F '\t' 'NR>1&&($2!=""workflows/planning.md""||$3!=""index""||NF!=4){n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-85d074ee783990157f464a7acd6e12d33f20cd979d4207395540174d8406d046	evaluation/standards-effectiveness/verify-milestone-7-row-24-decomposition.sh	8	99	shell-numeric	-eq	0	""")"" -eq 0"	4fd5f9f3ea9714ce1cfbaaf325cc430c3c0dcd6f235811b6192e01cee6cf5f0e	"[[ ""$(awk -F '\t' 'NR>1&&($2!=""workflows/planning.md""||$3!=""index""||NF!=4){n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-b9308a0429431522ee22b720da4534d4986628a157f644071d13362d1fb23f9e	evaluation/standards-effectiveness/verify-milestone-7-row-24-decomposition.sh	11	20	symbolic-numeric	==	24	$1==24	25fb5db99cd2fb1ba852b5d667b920b6d407933be5f0d9d38302a9c7a86e0540	"[[ ""$(awk -F '\t' '$1==24{print $6}' ""$S/milestone-7-execution-train.tsv"")"" == 'workflows/planning.md' ]]"
numeric-aed82d785713001d3ae14ba0f4bfe731fad85c66d24e9db78aa64d5b48d47243	evaluation/standards-effectiveness/verify-milestone-7-row-25-decomposition.sh	4	33	symbolic-numeric	==	25	$1==25	fefd9d3d3f8616aea5fd13a8c09f1ec566c000adc0584375f1434bc4040d99a8	"mapfile -t ids < <(awk -F '\t' '$1==25{n=split($3,a,"","");for(i=1;i<=n;i++)print a[i]}' ""$O""|sort);expected=(STD-{0852..0858});[[ ""${ids[*]}"" == ""${expected[*]}"" ]]"
numeric-591b55cbc1e6e7d0b0494d7ce78f97a6ca174912718e2ffbee647531fb9d7526	evaluation/standards-effectiveness/verify-milestone-7-row-25-decomposition.sh	5	20	symbolic-numeric	==	25	$1==25	546fb1a7c5e361ea0f9394c6a09edd9ba2d247f8bb1a3385b7ff3f099525ee2a	"[[ ""$(awk -F '\t' '$1==25{print $2}' ""$O""|paste -sd ' ' -)"" == 1 ]];[[ ""$(awk -F '\t' '$1==25&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-8d9a0316ddb441130f67f08f11ddb170dce986b3a13f4d6bed5f49bb5cda78d5	evaluation/standards-effectiveness/verify-milestone-7-row-25-decomposition.sh	5	41	symbolic-numeric	==	1	"""|paste -sd ' ' -)"" == 1"	546fb1a7c5e361ea0f9394c6a09edd9ba2d247f8bb1a3385b7ff3f099525ee2a	"[[ ""$(awk -F '\t' '$1==25{print $2}' ""$O""|paste -sd ' ' -)"" == 1 ]];[[ ""$(awk -F '\t' '$1==25&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-83e1b0ec0420a3f4f841f3c08861d6601f90debaed1804c0a9eac3e9a13f591c	evaluation/standards-effectiveness/verify-milestone-7-row-25-decomposition.sh	5	88	symbolic-numeric	==	25	$1==25	546fb1a7c5e361ea0f9394c6a09edd9ba2d247f8bb1a3385b7ff3f099525ee2a	"[[ ""$(awk -F '\t' '$1==25{print $2}' ""$O""|paste -sd ' ' -)"" == 1 ]];[[ ""$(awk -F '\t' '$1==25&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-784602ee54dbd37e0c5c35fc4079fc9ee6ce3ec306b8e3f258043b6ef6e04118	evaluation/standards-effectiveness/verify-milestone-7-row-25-decomposition.sh	5	96	symbolic-numeric	!=	10	NF!=10	546fb1a7c5e361ea0f9394c6a09edd9ba2d247f8bb1a3385b7ff3f099525ee2a	"[[ ""$(awk -F '\t' '$1==25{print $2}' ""$O""|paste -sd ' ' -)"" == 1 ]];[[ ""$(awk -F '\t' '$1==25&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-19fdadbf5b3e16d78b1ece17b056238bc352ab1ba9cb84c6026303155406f98f	evaluation/standards-effectiveness/verify-milestone-7-row-25-decomposition.sh	5	126	shell-numeric	-eq	0	""")"" -eq 0"	546fb1a7c5e361ea0f9394c6a09edd9ba2d247f8bb1a3385b7ff3f099525ee2a	"[[ ""$(awk -F '\t' '$1==25{print $2}' ""$O""|paste -sd ' ' -)"" == 1 ]];[[ ""$(awk -F '\t' '$1==25&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-875bdeac54201fdeeaec83d1d2c253b8758c498657d654f73443fc66ec3f8157	evaluation/standards-effectiveness/verify-milestone-7-row-25-decomposition.sh	6	39	symbolic-numeric	>	1	NR>1	d6a6c9e0a2fcc8dc2c43fe9a8e30fdf8e5457364de99a514dae48a6a5ec7c86e	"mapfile -t validated < <(awk -F '\t' 'NR>1{print $1}' ""$V"");[[ ""${validated[*]}"" == ""${expected[*]}"" ]];[[ ""$(awk -F '\t' 'NR>1&&($2!=""workflows/implementation.md""||$3!=""index""||NF!=4){n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-2e7dc98dbdd17fa909bc243a92b5926d23c276f55eaaea5f1ffea7c3f4636cf3	evaluation/standards-effectiveness/verify-milestone-7-row-25-decomposition.sh	6	124	symbolic-numeric	>	1	NR>1	d6a6c9e0a2fcc8dc2c43fe9a8e30fdf8e5457364de99a514dae48a6a5ec7c86e	"mapfile -t validated < <(awk -F '\t' 'NR>1{print $1}' ""$V"");[[ ""${validated[*]}"" == ""${expected[*]}"" ]];[[ ""$(awk -F '\t' 'NR>1&&($2!=""workflows/implementation.md""||$3!=""index""||NF!=4){n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-51d6b92fd949f8f44ea824f9a01dea955f924fa906e66aaa564adbc6d3156b15	evaluation/standards-effectiveness/verify-milestone-7-row-25-decomposition.sh	6	179	symbolic-numeric	!=	4	NF!=4	d6a6c9e0a2fcc8dc2c43fe9a8e30fdf8e5457364de99a514dae48a6a5ec7c86e	"mapfile -t validated < <(awk -F '\t' 'NR>1{print $1}' ""$V"");[[ ""${validated[*]}"" == ""${expected[*]}"" ]];[[ ""$(awk -F '\t' 'NR>1&&($2!=""workflows/implementation.md""||$3!=""index""||NF!=4){n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-af15656ecf6a83266d9bbbab8f4a4bb08fcc000d9b9b4755a8bd7fd0bb29f6e0	evaluation/standards-effectiveness/verify-milestone-7-row-25-decomposition.sh	6	209	shell-numeric	-eq	0	""")"" -eq 0"	d6a6c9e0a2fcc8dc2c43fe9a8e30fdf8e5457364de99a514dae48a6a5ec7c86e	"mapfile -t validated < <(awk -F '\t' 'NR>1{print $1}' ""$V"");[[ ""${validated[*]}"" == ""${expected[*]}"" ]];[[ ""$(awk -F '\t' 'NR>1&&($2!=""workflows/implementation.md""||$3!=""index""||NF!=4){n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-4aa8b078dc24bc3e7b3b1c90399d60361ef6f35e54bb284123ea4c63d7253182	evaluation/standards-effectiveness/verify-milestone-7-row-26-decomposition.sh	4	33	symbolic-numeric	==	26	$1==26	78ff4c6153ffcc6b4cbcc3a45da35b447f604c1a2f175aab6013536e3867f5a4	"mapfile -t ids < <(awk -F '\t' '$1==26{n=split($3,a,"","");for(i=1;i<=n;i++)print a[i]}' ""$O""|sort);expected=(STD-{0859..0887});[[ ""${ids[*]}"" == ""${expected[*]}"" ]]"
numeric-dabfadd306f247a80bd9b72ff64f54e5041d224b2fa5baae156318be17a48b40	evaluation/standards-effectiveness/verify-milestone-7-row-26-decomposition.sh	5	20	symbolic-numeric	==	26	$1==26	dee5f3134a5a40662f6ec8000d53e099b83ab6b970d9a012f8bde73684e4f27e	"[[ ""$(awk -F '\t' '$1==26{print $2}' ""$O"")"" == 1 ]];[[ ""$(awk -F '\t' '$1==26&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-2134a354ff464d5f7a1e6ffc343b31003d96630d380062aded09813c064929bd	evaluation/standards-effectiveness/verify-milestone-7-row-26-decomposition.sh	5	41	symbolic-numeric	==	1	""")"" == 1"	dee5f3134a5a40662f6ec8000d53e099b83ab6b970d9a012f8bde73684e4f27e	"[[ ""$(awk -F '\t' '$1==26{print $2}' ""$O"")"" == 1 ]];[[ ""$(awk -F '\t' '$1==26&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-4d2ce2f6c22eca94e69738cd088d0032aabc05e6879b42d9dd47a3ce1bc15270	evaluation/standards-effectiveness/verify-milestone-7-row-26-decomposition.sh	5	72	symbolic-numeric	==	26	$1==26	dee5f3134a5a40662f6ec8000d53e099b83ab6b970d9a012f8bde73684e4f27e	"[[ ""$(awk -F '\t' '$1==26{print $2}' ""$O"")"" == 1 ]];[[ ""$(awk -F '\t' '$1==26&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-54851b0ad679dd7cc63ffaf6b89577a092bf7d1f4a5f4be37973946441bb9236	evaluation/standards-effectiveness/verify-milestone-7-row-26-decomposition.sh	5	80	symbolic-numeric	!=	10	NF!=10	dee5f3134a5a40662f6ec8000d53e099b83ab6b970d9a012f8bde73684e4f27e	"[[ ""$(awk -F '\t' '$1==26{print $2}' ""$O"")"" == 1 ]];[[ ""$(awk -F '\t' '$1==26&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-0b2f00b2e76a6907cb34b31f798c30323cdc6a14099b70b7c0ea750d878cbd66	evaluation/standards-effectiveness/verify-milestone-7-row-26-decomposition.sh	5	110	shell-numeric	-eq	0	""")"" -eq 0"	dee5f3134a5a40662f6ec8000d53e099b83ab6b970d9a012f8bde73684e4f27e	"[[ ""$(awk -F '\t' '$1==26{print $2}' ""$O"")"" == 1 ]];[[ ""$(awk -F '\t' '$1==26&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-54ad9fd4da60f903d7ffc7c0b254622511e0e54422e6ece5b9c3ed06f674f293	evaluation/standards-effectiveness/verify-milestone-7-row-26-decomposition.sh	6	39	symbolic-numeric	>	1	NR>1	8706b19439c425a3d86230041eec87e6ad2d7e6ea2d9fa6c44c11ce075daf1f6	"mapfile -t validated < <(awk -F '\t' 'NR>1{print $1}' ""$V"");[[ ""${validated[*]}"" == ""${expected[*]}"" ]];[[ ""$(awk -F '\t' 'NR>1&&($2!=""workflows/planning.md""||$3!=""index""||NF!=4){n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-5e356f0644112e914c95a6f46b91db7fe53d8a6db731bf99da77250ad95fd31d	evaluation/standards-effectiveness/verify-milestone-7-row-26-decomposition.sh	6	124	symbolic-numeric	>	1	NR>1	8706b19439c425a3d86230041eec87e6ad2d7e6ea2d9fa6c44c11ce075daf1f6	"mapfile -t validated < <(awk -F '\t' 'NR>1{print $1}' ""$V"");[[ ""${validated[*]}"" == ""${expected[*]}"" ]];[[ ""$(awk -F '\t' 'NR>1&&($2!=""workflows/planning.md""||$3!=""index""||NF!=4){n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-6cd0a1af27a9de0ffc2392d9eaaeb16a252191b690c3f48d46fb3805dde26c1d	evaluation/standards-effectiveness/verify-milestone-7-row-26-decomposition.sh	6	173	symbolic-numeric	!=	4	NF!=4	8706b19439c425a3d86230041eec87e6ad2d7e6ea2d9fa6c44c11ce075daf1f6	"mapfile -t validated < <(awk -F '\t' 'NR>1{print $1}' ""$V"");[[ ""${validated[*]}"" == ""${expected[*]}"" ]];[[ ""$(awk -F '\t' 'NR>1&&($2!=""workflows/planning.md""||$3!=""index""||NF!=4){n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-3ac165f5dcb6b7496e7aa0e914664b05779183a1f53974e042b37a14f17ef91e	evaluation/standards-effectiveness/verify-milestone-7-row-26-decomposition.sh	6	203	shell-numeric	-eq	0	""")"" -eq 0"	8706b19439c425a3d86230041eec87e6ad2d7e6ea2d9fa6c44c11ce075daf1f6	"mapfile -t validated < <(awk -F '\t' 'NR>1{print $1}' ""$V"");[[ ""${validated[*]}"" == ""${expected[*]}"" ]];[[ ""$(awk -F '\t' 'NR>1&&($2!=""workflows/planning.md""||$3!=""index""||NF!=4){n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-bb1d6706f460abb72d7c5bac1b8ba1093642af20180dcc368bd29317c196dcaf	evaluation/standards-effectiveness/verify-milestone-7-row-26-decomposition.sh	8	20	symbolic-numeric	==	26	$1==26	f075fe5bccb5f7cc163c625990f2aa873ebe8216b95a8b9e4b2caaf319493f44	"[[ ""$(awk -F '\t' '$1==26{print $6}' ""$S/milestone-7-execution-train.tsv"")"" == 'workflows/planning.md' ]]"
numeric-32590311584ddf198599099e4ce238e89cd3a417dc146043f8e3f7af562559f7	evaluation/standards-effectiveness/verify-milestone-7-row-26-decomposition.sh	9	20	symbolic-numeric	==	26	$1==26	3fdb60af684f60db71204702e5fe498781c7054bfad232eeb1aac8ce2dcb1719	"[[ ""$(awk -F '\t' '$1==26{print $5}' ""$S/milestone-7-execution-train.tsv"")"" == 'templates/PLAN-TEMPLATE.md' ]]"
numeric-cd15b25ab5bc0be3acdc306df13ecf84caa0ea9d96d0821e3a1220b9737ed61b	evaluation/standards-effectiveness/verify-milestone-7-row-27-decomposition.sh	4	33	symbolic-numeric	==	27	$1==27	000687697cd468cf41d66b38ff67d09de9eaae7ce13bc93838833a5788eafc79	"mapfile -t ids < <(awk -F '\t' '$1==27{n=split($3,a,"","");for(i=1;i<=n;i++)print a[i]}' ""$O""|sort);expected=(STD-{0888..0898});[[ ""${ids[*]}"" == ""${expected[*]}"" ]]"
numeric-169dbb6797b1eb9a32d0530bca46d46d6eecc7693ee4508002a7712fef96d3bb	evaluation/standards-effectiveness/verify-milestone-7-row-27-decomposition.sh	5	20	symbolic-numeric	==	27	$1==27	423bae0f72e3683af6a225bbc9eee665f5ade31060e8fe6d755850c2bb1dc869	"[[ ""$(awk -F '\t' '$1==27{print $2}' ""$O"")"" == 1 ]];[[ ""$(awk -F '\t' '$1==27&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-19fd130d08ff14bfc08f3c2a5245cce02676cfdc51000dcfaf499fa13cd281aa	evaluation/standards-effectiveness/verify-milestone-7-row-27-decomposition.sh	5	41	symbolic-numeric	==	1	""")"" == 1"	423bae0f72e3683af6a225bbc9eee665f5ade31060e8fe6d755850c2bb1dc869	"[[ ""$(awk -F '\t' '$1==27{print $2}' ""$O"")"" == 1 ]];[[ ""$(awk -F '\t' '$1==27&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-8ba3ccc0bc60b7333077252bc8b3fefba5a5eaad32e61892cf8f4d058bce1d2e	evaluation/standards-effectiveness/verify-milestone-7-row-27-decomposition.sh	5	72	symbolic-numeric	==	27	$1==27	423bae0f72e3683af6a225bbc9eee665f5ade31060e8fe6d755850c2bb1dc869	"[[ ""$(awk -F '\t' '$1==27{print $2}' ""$O"")"" == 1 ]];[[ ""$(awk -F '\t' '$1==27&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-90343b4d98963470cd4f9350a255d1bdbe2bdcd414fc6e4a336381f04f21df97	evaluation/standards-effectiveness/verify-milestone-7-row-27-decomposition.sh	5	80	symbolic-numeric	!=	10	NF!=10	423bae0f72e3683af6a225bbc9eee665f5ade31060e8fe6d755850c2bb1dc869	"[[ ""$(awk -F '\t' '$1==27{print $2}' ""$O"")"" == 1 ]];[[ ""$(awk -F '\t' '$1==27&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-08762644fc751b0589fa396e85932335fa60d7cbc55c48331d4182bd303e0fed	evaluation/standards-effectiveness/verify-milestone-7-row-27-decomposition.sh	5	110	shell-numeric	-eq	0	""")"" -eq 0"	423bae0f72e3683af6a225bbc9eee665f5ade31060e8fe6d755850c2bb1dc869	"[[ ""$(awk -F '\t' '$1==27{print $2}' ""$O"")"" == 1 ]];[[ ""$(awk -F '\t' '$1==27&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
numeric-0d12768fd187d5f4488a09b982bf36dd3429e7aaeaf8b11ade49223a841beb8b	evaluation/standards-effectiveness/verify-milestone-7-row-27-decomposition.sh	6	39	symbolic-numeric	>	1	NR>1	d6a6c9e0a2fcc8dc2c43fe9a8e30fdf8e5457364de99a514dae48a6a5ec7c86e	"mapfile -t validated < <(awk -F '\t' 'NR>1{print $1}' ""$V"");[[ ""${validated[*]}"" == ""${expected[*]}"" ]];[[ ""$(awk -F '\t' 'NR>1&&($2!=""workflows/implementation.md""||$3!=""index""||NF!=4){n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-c12db44d7c0e829609965d94995708b9e9395f078e425345c2dffe92becdf7b6	evaluation/standards-effectiveness/verify-milestone-7-row-27-decomposition.sh	6	124	symbolic-numeric	>	1	NR>1	d6a6c9e0a2fcc8dc2c43fe9a8e30fdf8e5457364de99a514dae48a6a5ec7c86e	"mapfile -t validated < <(awk -F '\t' 'NR>1{print $1}' ""$V"");[[ ""${validated[*]}"" == ""${expected[*]}"" ]];[[ ""$(awk -F '\t' 'NR>1&&($2!=""workflows/implementation.md""||$3!=""index""||NF!=4){n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-31897e3e61c48480ee2f8d681bfaf81708413ccc816c2e8cae3d72e14d9d3b02	evaluation/standards-effectiveness/verify-milestone-7-row-27-decomposition.sh	6	179	symbolic-numeric	!=	4	NF!=4	d6a6c9e0a2fcc8dc2c43fe9a8e30fdf8e5457364de99a514dae48a6a5ec7c86e	"mapfile -t validated < <(awk -F '\t' 'NR>1{print $1}' ""$V"");[[ ""${validated[*]}"" == ""${expected[*]}"" ]];[[ ""$(awk -F '\t' 'NR>1&&($2!=""workflows/implementation.md""||$3!=""index""||NF!=4){n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-9d57890b500ec395b9763209c5092d331d41fcd2bfee3e59ce4f826d8b2bde64	evaluation/standards-effectiveness/verify-milestone-7-row-27-decomposition.sh	6	209	shell-numeric	-eq	0	""")"" -eq 0"	d6a6c9e0a2fcc8dc2c43fe9a8e30fdf8e5457364de99a514dae48a6a5ec7c86e	"mapfile -t validated < <(awk -F '\t' 'NR>1{print $1}' ""$V"");[[ ""${validated[*]}"" == ""${expected[*]}"" ]];[[ ""$(awk -F '\t' 'NR>1&&($2!=""workflows/implementation.md""||$3!=""index""||NF!=4){n++}END{print n+0}' ""$V"")"" -eq 0 ]]"
numeric-b4a7174db1310b835b1258460aae401ab124bb6eaa90db804e042fc67b6d7086	evaluation/standards-effectiveness/verify-milestone-7-row-27-decomposition.sh	8	20	symbolic-numeric	==	27	$1==27	9cb80f98283ef3e0d985d98f0a621f5bdd5152920e22153e0b06372242280ebe	"[[ ""$(awk -F '\t' '$1==27{print $6}' ""$S/milestone-7-execution-train.tsv"")"" == 'workflows/implementation.md' ]]"
numeric-3807cdbdf17912350422d5406ebc52a89f3c82d30724034d7205cf2de65ede24	evaluation/standards-effectiveness/verify-milestone-7-row-28-decomposition.sh	4	33	symbolic-numeric	==	28	$1==28	3d741a3e44385ee6c6388656ebca6bb0c3767a6bab64e2cb71c98a75b22db46f	"mapfile -t ids < <(awk -F '\t' '$1==28{n=split($3,a,"","");for(i=1;i<=n;i++)print a[i]}' ""$O""|sort);expected=(STD-{0007..0026});[[ ""${ids[*]}"" == ""${expected[*]}"" ]]"
numeric-d70e68fcc2345aad70eacd49a810b32762cd57b6a33b1a78e0461198c6eb1d27	evaluation/standards-effectiveness/verify-milestone-7-row-28-decomposition.sh	5	20	symbolic-numeric	==	28	$1==28	8a97ee5068925992b60054a8ecc4a718c47c38e8bfcf2fdee14886bbfa542a8f	"[[ ""$(awk -F '\t' '$1==28{print $2}' ""$O""|paste -sd ' ' -)"" == '1 2 3 4 5 6' ]];[[ ""$(awk -F '\t' '$1==28&&NF!=10{n++}END{print n+0}' ""$O"")"" -eq 0 ]]"
